result_04,team_04,name_04,position_04,champion_id_04,kda_04,kill_influence_04,id,result_05,team_05,name_05,position_05,champion_id_05,kda_05,kill_influence_05,result_14,team_14,name_14,position_14,champion_id_14,kda_14,kill_influence_14,result_15,team_15,name_15,position_15,champion_id_15,kda_15,kill_influence_15
0,0,옐론드,4,81,2.67,0.64,4750,0,0,hyena06,5,201,3.29,0.64,1,1,아예 안된다,4,18,1.6,0.51,1,1,bountyxd,5,526,4.5,0.51
1,0,옐론드,4,81,4.67,0.23,4751,1,0,Keias,5,235,0.0,0.23,0,1,Iyana Saru domo,4,119,7.0,0.47,0,1,사랑감기에 실려1,5,555,0.5,0.47
0,0,DK Jinbeom,4,895,2.5,0.56,4752,0,0,아 히 짱,5,12,1.78,0.56,1,1,옐론드,4,145,1.8,0.24,1,1,mi yun bu yu,5,43,2.75,0.24
1,0,옐론드,4,81,0.75,0.12,4753,1,0,secret591,5,201,0.83,0.12,0,1,Defuse4,4,360,3.0,0.23,0,1,thinkkk,5,111,12.0,0.23
0,0,옐론드,4,81,0.79,0.23,4754,0,0,thinkkk,5,43,3.0,0.23,1,1,인생걸고태호시티,4,523,7.17,0.57,1,1,하지마라고했잔아,5,516,6.0,0.57
1,0,65b08fda7d1a,4,429,4.5,0.72,4755,1,0,8917,5,526,4.53,0.72,0,1,옐론드,4,22,1.23,0.49,0,1,thinkkk,5,53,2.0,0.49
0,0,Hirayama Yukio,4,22,6.8,0.6,4756,0,0,쨩구마을,5,143,8.0,0.6,1,1,옐론드,4,145,1.8,0.6,1,1,김민재04,5,266,1.64,0.6
1,0,옐론드,4,81,2.0,0.2,4759,1,0,선제공격 카르마,5,43,3.0,0.2,0,1,benbendexiaohai,4,202,0.5,0.12,0,1,일단피해,5,432,0.6,0.12
0,0,옐론드,4,202,2.33,0.2,4760,0,0,왓츠4번해주새요,5,43,2.0,0.2,1,1,Miryang ad,4,29,0.71,0.45,1,1,위로 올라가다,5,22,15.0,0.45
1,0,arrowIoI,4,119,12.0,0.31,4761,1,0,배나무,5,201,2.0,0.31,0,1,옐론드,4,145,8.0,0.48,0,1,잎줄기,5,53,5.0,0.48
1,0,최악의 원딜,4,51,5.0,0.59,4762,1,0,KEYL272,5,111,8.5,0.59,0,1,옐론드,4,81,1.0,0.17,0,1,맛있게지기,5,43,0.62,0.17
0,0,fengyueovo,4,15,1.78,0.81,4763,0,0,유렉이,5,235,1.78,0.81,1,1,옐론드,4,145,0.69,0.88,1,1,강한강2,5,497,3.6,0.88
1,0,옐론드,4,145,1.25,0.41,4764,1,0,CB fan,5,555,0.64,0.41,0,1,Rifle,4,523,2.75,0.93,0,1,bo feng shui men,5,412,5.19,0.93
0,0,최붕이,4,21,1.29,0.2,4765,0,0,아 히 짱,5,412,3.75,0.2,1,1,옐론드,4,145,5.5,0.52,1,1,cold world,5,111,5.0,0.52
1,0,Gen G chovy,4,18,2.33,0.76,4768,1,0,jia xian9 di,5,111,0.4,0.76,0,1,이시시와 노시시,4,222,2.29,0.96,0,1,렝가레넥톤볼베,5,117,1.88,0.96
1,0,최기명,4,51,4.5,0.59,4775,1,0,MiaoniuCnt,5,412,1.75,0.59,0,1,퇴역중사프로지망,4,69,1.1,0.51,0,1,Dorian3,5,555,2.75,0.51
1,0,초카와이나나쿤,4,145,1.8,0.77,4776,1,0,먹고살게해주세요,5,497,4.4,0.77,0,1,최기명,4,222,1.57,0.61,0,1,너는 날 신경안써,5,555,2.0,0.61
0,0,qazwsxedcrfvdf,4,222,3.75,0.27,4779,0,0,wutiaowu,5,412,1.4,0.27,1,1,김명인,4,29,5.67,0.43,1,1,위로 올라가다,5,111,1.11,0.43
1,0,미스포츈외길인생,4,15,1.0,0.43,4780,1,0,패 뱅,5,53,1.25,0.43,0,1,집공 방관 미포,4,21,3.65,0.45,0,1,울팀개못함진짜,5,412,2.0,0.45
1,0,마지막 두달,4,221,6.5,0.4,4781,1,0,운빨게임777,5,12,0.95,0.4,0,1,누완노,4,119,4.0,0.17,0,1,Nanas,5,518,0.4,0.17
1,0,미소지으며마주,4,81,0.4,0.72,4782,1,0,zxzxyxyxyzxyy,5,235,0.58,0.72,0,1,zyjttkx,4,429,0.83,0.65,0,1,Teddy NO 1,5,111,0.33,0.65
0,0,iins,4,96,4.2,0.37,4783,0,0,렝가레넥톤볼베,5,117,0.71,0.37,1,1,잠자는 일반인,4,222,3.4,0.55,1,1,LetMeDownSlowly,5,412,2.0,0.55
1,0,psyca,4,222,1.0,0.73,4786,1,0,sanghyxxn,5,12,2.0,0.73,0,1,누가 최고야,4,429,2.2,0.53,0,1,자기남,5,888,2.33,0.53
1,0,근용그뇽크뇽크롱,4,81,2.65,0.59,4788,1,0,김연규,5,497,3.17,0.59,0,1,나버섯zz,4,523,5.0,0.37,0,1,아신카코,5,101,5.67,0.37
0,0,xiaoxiaoxlao,4,523,1.6,0.52,4789,0,0,강한강2,5,111,19.0,0.52,1,1,야 잠깐 타임,4,498,3.4,0.6,1,1,김연규,5,497,0.4,0.6
1,0,하준상,4,875,4.5,0.48,4791,1,0,Rin Itoshi,5,235,7.12,0.48,0,1,xierr,4,119,5.33,0.32,0,1,1 cent top,5,111,0.75,0.32
0,0,moyan3,4,15,1.25,0.2,4794,0,0,sry team my bad,5,43,8.0,0.2,1,1,G2 Zoro,4,119,3.86,0.29,1,1,LCLC fans,5,235,0.4,0.29
1,0,역경지수가높다,4,895,1.83,0.47,4795,1,0,LCLC fans,5,111,3.0,0.47,0,1,심찬규,4,81,11.0,0.2,0,1,chainasawman,5,12,5.25,0.2
1,0,역경지수가높다,4,895,2.67,0.67,4796,1,0,LCLC fans,5,16,11.5,0.67,0,1,hold me7,4,18,2.54,0.43,0,1,G2 Smoker,5,432,2.5,0.43
1,0,신이 되는 길요,4,145,3.0,0.67,4797,1,0,050918,5,497,5.11,0.67,0,1,Gen G SIayer,4,202,2.18,0.48,0,1,커피마시지말자,5,43,0.67,0.48
1,0,LSB Diable,4,145,1.67,0.6,4798,1,0,포소포소,5,526,3.0,0.6,0,1,zxcvbnmlop,4,202,12.0,0.23,0,1,청출어람3,5,79,1.12,0.23
0,0,청출어람3,4,145,2.6,0.81,4799,0,0,LCLC fans,5,111,2.74,0.81,1,1,LSB Diable,4,498,3.0,0.52,1,1,Moham12345,5,497,2.8,0.52
1,0,무사 비행wxy,4,145,0.29,0.23,4801,1,0,LCLC fans,5,200,10.0,0.23,0,1,Arnold Hur,4,41,6.0,0.09,0,1,Mla3,5,235,6.0,0.09
1,0,무사 비행wxy,4,429,0.88,0.36,4802,1,0,LCLC fans,5,111,1.45,0.36,0,1,qwehzcjkgweajkaz,4,498,6.67,0.47,0,1,lanl,5,497,1.83,0.47
1,0,oooid,4,145,3.0,0.67,4803,1,0,LCLC fans,5,555,2.67,0.67,0,1,마지막 두달,4,498,5.0,0.53,0,1,cuicuisha,5,12,0.88,0.53
1,0,qwehzcjkgweajkaz,4,429,5.33,0.64,4804,1,0,LCLC fans,5,111,0.67,0.64,0,1,신이 되는 길요,4,145,3.25,0.33,0,1,G2 Smoker,5,78,1.83,0.33
1,0,T1 Smash1,4,498,2.0,0.51,4805,1,0,LCLC fans,5,235,1.67,0.51,0,1,Ego Battle,4,15,3.2,0.44,0,1,INSPIREEED,5,497,1.44,0.44
1,0,방패류만 해요,4,498,3.0,0.13,4809,1,0,쨩구마을,5,497,0.4,0.13,0,1,dxyyyds,4,222,9.0,0.23,0,1,DK Walrus,5,902,2.67,0.23
0,0,비호감 원딜러,4,202,1.33,0.23,4810,0,0,쨩구마을,5,143,4.67,0.23,1,1,Rifle,4,523,0.4,0.15,1,1,카 리,5,412,4.5,0.15
1,0,비호감 원딜러,4,523,4.91,0.52,4811,1,0,카 리,5,412,0.4,0.52,0,1,잉 뚜,4,157,1.67,0.15,0,1,쨩구마을,5,497,4.67,0.15
1,0,Envywhy,4,145,2.67,0.11,4812,1,0,쨩구마을,5,497,1.5,0.11,0,1,어쩔마문,4,498,1.93,0.61,0,1,Deer3,5,111,0.8,0.61
0,0,크리페,4,498,2.5,0.2,4813,0,0,쨩구마을,5,497,1.0,0.2,1,1,My hero,4,360,0.71,0.48,1,1,원챔유저세나,5,111,4.1,0.48
1,0,근용그뇽크뇽크롱,4,145,11.0,0.13,4814,1,0,bountyxd,5,111,5.0,0.13,0,1,iosabdiusabid,4,498,4.64,0.63,0,1,쨩구마을,5,497,7.0,0.63
0,0,집공 방관 미포,4,21,0.5,0.51,4815,0,0,Deer3,5,89,6.17,0.51,1,1,킬러톱,4,69,1.17,0.35,1,1,쨩구마을,5,497,1.14,0.35
0,0,tkzj좋다,4,498,1.0,0.16,4816,0,0,쨩구마을,5,497,0.17,0.16,0,1,근용그뇽크뇽크롱,4,43,4.5,0.19,0,1,붓 기,5,523,0.0,0.19
0,0,마지막 두달,4,221,0.5,0.16,4817,0,0,쨩구마을,5,497,6.0,0.16,1,1,qasdzxcvewz1,4,222,0.75,0.35,1,1,oihlk,5,412,1.0,0.35
0,0,lactea420,4,147,4.38,0.64,4822,0,0,Juйwon,5,555,4.2,0.64,1,1,dxyyyds,4,429,3.5,0.32,1,1,swordart7,5,526,4.5,0.32
1,0,HLE Duro,4,145,1.4,0.35,4828,1,0,농심라면다내꺼야,5,497,1.44,0.35,0,1,aaaddddd,4,236,4.0,0.6,0,1,아아아안녕파이팅,5,12,0.5,0.6
0,0,channeling,4,429,1.0,0.6,4830,0,0,먹고살게해주세요,5,526,2.64,0.6,1,1,xierr,4,119,5.5,0.49,1,1,Mengqiuqiu,5,412,1.33,0.49
0,0,keep think,4,145,3.14,0.59,4831,0,0,Khae1,5,111,0.88,0.59,1,1,무사 비행wxy,4,429,8.0,0.13,1,1,댕청잇,5,888,6.0,0.13
1,0,Vyan,4,202,4.8,0.92,4833,1,0,Lotsoo,5,526,0.14,0.92,0,1,zxcvbnmlop,4,145,12.5,0.56,0,1,대성 sup,5,12,1.14,0.56
1,0,daoxinsomok1ng,4,523,2.0,0.25,4834,1,0,리퀴드 코어장전,5,412,4.75,0.25,0,1,Shiy2,4,18,3.2,0.72,0,1,xiao ting bao 3,5,111,1.8,0.72
1,0,광동 태윤,4,222,13.0,0.37,4835,1,0,AST JJeongHoon,5,412,7.0,0.37,0,1,pdxsm3,4,523,0.67,0.25,0,1,na ge nan ren,5,12,1.5,0.25
0,0,아프리카 러밀,4,498,1.5,0.81,4839,0,0,Miйous,5,12,6.25,0.81,1,1,wkeitj,4,429,2.14,0.25,1,1,AST JJeongHoon,5,518,2.86,0.25
1,0,Jaya bot,4,22,2.86,0.17,4840,1,0,AST JJeongHoon,5,518,0.92,0.17,0,1,city walk1,4,523,6.5,0.59,0,1,아프리카 러밀,5,497,3.25,0.59
0,0,이해하지마,4,498,3.33,0.52,4842,0,0,AST JJeongHoon,5,78,1.71,0.52,1,1,bnnae,4,429,5.5,0.27,1,1,Attack 0n Titan,5,111,10.0,0.27
1,0,channeling,4,360,0.8,0.15,4844,1,0,맛있게지기,5,12,6.0,0.15,0,1,Keias,4,22,2.0,0.19,0,1,AST JJeongHoon,5,526,6.33,0.19
1,0,S2Zi존동희S2,4,119,6.0,0.23,4845,1,0,AST JJeongHoon,5,53,2.8,0.23,0,1,너떳어임마,4,429,2.4,0.29,0,1,일 편,5,412,3.0,0.29
0,0,S2Zi존동희S2,4,119,3.94,0.56,4846,0,0,AST JJeongHoon,5,518,1.83,0.56,1,1,들장미꽃,4,145,5.0,0.31,1,1,일 편,5,111,3.75,0.31
1,0,들장미꽃,4,51,1.0,0.45,4847,1,0,AST JJeongHoon,5,412,10.0,0.45,0,1,IIIIlllIIIIll,4,145,3.33,0.81,0,1,Attack 0n Titan,5,111,5.76,0.81
1,0,channeling,4,429,1.5,0.49,4848,1,0,cuicuisha,5,526,2.29,0.49,0,1,oyaxi,4,145,11.0,0.16,0,1,AST JJeongHoon,5,53,11.0,0.16
0,0,Like 1999,4,145,4.2,0.33,4849,0,0,AST JJeongHoon,5,497,1.78,0.33,1,1,아기뚱돼지,4,221,1.0,1.0,1,1,cuicuisha,5,12,1.5,1.0
1,0,ADC0315,4,523,1.0,0.45,4850,1,0,AST JJeongHoon,5,412,5.89,0.45,0,1,zxcvbnmlop,4,145,5.33,0.33,0,1,맛있게지기,5,497,4.0,0.33
0,0,주니어 네키,4,18,2.62,0.83,4851,0,0,TraytoN,5,412,1.66,0.83,1,1,zxcvbnmlop,4,429,3.71,1.0,1,1,AST JJeongHoon,5,518,1.3,1.0
1,0,oyaxi,4,222,2.0,0.77,4853,1,0,Holy Spirit Puni,5,79,1.57,0.77,0,1,hy3,4,81,2.86,0.81,0,1,제주사는치매청년,5,43,1.44,0.81
0,0,noobnoobzz,4,429,5.5,0.37,4856,0,0,RaonHiljo,5,555,1.5,0.37,1,1, 카베자1,4,22,8.0,0.39,1,1,Deer3,5,497,4.33,0.39
1,0,Daiki Aomine,4,134,7.33,0.51,4857,1,0,kk2dd,5,497,0.7,0.51,0,1,DK Walrus,4,115,0.89,0.17,0,1,se1f,5,555,1.83,0.17
0,0,asdfafweqr,4,81,4.5,0.79,4860,0,0,필기노트,5,43,2.4,0.79,1,1,liliililll1il,4,22,2.5,0.73,1,1,yong ye,5,12,2.25,0.73
0,0,아브레,4,523,1.75,0.21,4861,0,0,Refuge,5,526,2.25,0.21,1,1,zhang shun fei 3,4,222,5.0,0.2,1,1,Holy Spirit Puni,5,518,4.5,0.2
1,0,먼지누리,4,360,3.75,0.49,4862,1,0,둠 심,5,57,4.5,0.49,0,1,pianpianAD,4,145,7.33,0.33,0,1,wutiaowu,5,89,2.25,0.33
0,0,Effyy,4,145,4.3,0.93,4863,0,0,포격대,5,555,5.0,0.93,1,1,T1 Crak,4,222,7.0,0.25,1,1,엘슘최고아델,5,53,1.29,0.25
0,0,aaaddddd,4,15,1.52,0.6,4864,0,0,렝가레넥톤볼베,5,117,1.8,0.6,1,1,들장미꽃,4,81,2.5,0.51,1,1,카르맛,5,43,9.0,0.51
1,0,qacewdqfaa,4,145,1.6,0.51,4865,1,0,Yursan20010522,5,12,0.75,0.51,0,1,Lwxй,4,523,1.27,0.27,0,1,자극 없는 삶,5,412,6.5,0.27
1,0,gxh3,4,498,1.43,0.16,4866,1,0,wuhanshuaige,5,497,2.25,0.16,0,1,hy3,4,429,7.0,0.71,0,1,자극 없는 삶,5,412,1.57,0.71
0,0,qacewdqfaa,4,222,1.18,0.44,4872,0,0,Deer3,5,223,2.29,0.44,1,1,거듭 공격하다,4,523,4.83,0.67,1,1,DK Walrus,5,497,8.67,0.67
1,0,jusaka,4,221,1.0,0.48,4874,1,0,전시우 07,5,53,11.0,0.48,0,1,상처꽃,4,517,4.0,0.36,0,1,PLDT,5,412,1.1,0.36
1,0,mubiao,4,429,1.5,0.79,4876,1,0,Harambe,5,432,1.84,0.79,0,1,Deft DK,4,202,2.14,0.41,0,1,못하기,5,111,1.88,0.41
0,0,카와이 뽀시,4,145,4.4,0.77,4880,0,0,TraytoN,5,12,3.69,0.77,1,1,mubiao,4,429,5.0,0.67,1,1,yskmismyson,5,518,1.88,0.67
1,0,doggo0114,4,429,1.75,0.56,4882,1,0,JeongHoon Lee,5,518,5.78,0.56,0,1,졸귀뽀시,4,222,0.4,0.08,0,1,Let u in,5,12,6.5,0.08
0,0,ooi3,4,145,0.6,0.39,4885,0,0,모딱민,5,111,2.5,0.39,1,1,lyylyy1,4,429,3.67,0.32,1,1,응아잇칫뿡12번,5,526,7.0,0.32
0,0,쿠크다스맛커피,4,498,7.0,0.81,4892,0,0,Ego BattIe,5,53,4.0,0.81,1,1,Kaostanza,4,91,5.25,0.41,1,1,Rikishi,5,526,6.0,0.41
0,0,Rose bloomforyou,4,51,2.67,0.28,4896,0,0,haoyunpupu,5,235,1.67,0.28,1,1,인 연,4,81,2.86,0.49,1,1,gweqoiuj,5,526,2.86,0.49
0,0,이브처럼,4,222,1.75,0.21,4899,0,0,lbd3,5,526,5.5,0.21,1,1,can i ad plz,4,498,1.29,0.32,1,1,렝가레넥톤볼베,5,117,8.0,0.32
0,0,성진우 fan,4,119,5.75,0.57,4900,0,0,먼지누리,5,526,3.8,0.57,1,1,이브처럼,4,81,2.83,0.4,1,1,BRO Rookies,5,497,2.38,0.4
0,0,뚱땡뚱땡뚱,4,81,6.5,0.31,4902,0,0,할까말까할땐할까,5,111,1.0,0.31,1,1,이브처럼,4,145,6.0,0.75,1,1,Shire Reeve,5,53,11.0,0.75
1,0,Pychome,4,429,0.71,0.91,4903,1,0,wutiaowu,5,888,4.29,0.91,0,1,잉 뚜,4,157,1.5,0.2,0,1,침착한 대처,5,497,2.17,0.2
0,0,집공 방관 미포,4,21,2.2,0.25,4905,0,0,강한강2,5,89,5.0,0.25,1,1,세나쓰레기챔,4,222,3.93,0.65,1,1,supsupsupsupsup,5,111,1.71,0.65
1,0,누완노,4,119,1.0,0.64,4906,1,0,운빨게임777,5,526,4.38,0.64,0,1,세나쓰레기챔,4,222,1.57,0.35,0,1,울팀개못함진짜,5,412,3.25,0.35
0,0,xxAAz,4,222,1.0,0.43,4910,0,0,se1f,5,12,1.25,0.43,1,1,disciplinarian,4,145,2.0,0.6,1,1,KT Way1,5,111,2.25,0.6
0,0,qasdzxcvewz,4,145,2.25,0.31,4911,0,0,jia xian9 di,5,497,2.2,0.31,1,1,Rin Itoshi,4,498,1.31,0.83,1,1,우그웨이 소사부,5,518,5.33,0.83
1,0,입털지말고맵을봐,4,360,0.5,0.17,4912,1,0,20040816,5,12,3.0,0.17,0,1,iosabdiusabid,4,145,7.5,0.47,0,1,16win,5,32,2.86,0.47
1,0,rehpyc,4,115,0.75,0.25,4913,1,0,se1f,5,555,1.0,0.25,0,1,눈 속이기,4,498,2.67,0.16,0,1,miku love,5,111,4.5,0.16
1,0,channeling,4,498,1.4,0.31,4914,1,0,choice2,5,12,0.75,0.31,0,1,모든것을극한으로,4,145,2.69,0.64,0,1,맘순이,5,526,0.88,0.64
1,0,Sung Eun,4,29,1.14,0.27,4915,1,0,choice2,5,497,2.43,0.27,0,1,미스포츈외길인생,4,21,2.25,0.85,0,1,Youtube heeseong,5,412,2.25,0.85
0,0,포소포소,4,429,0.33,0.2,4918,0,0,렐복치,5,526,1.33,0.2,1,1,channeling,4,145,0.5,0.19,1,1,아 히 짱,5,412,0.75,0.19
1,0,포소포소,4,429,3.2,0.28,4919,1,0,1 LV ALL IN,5,16,3.0,0.28,0,1,fu1kup,4,22,6.12,0.44,0,1,아 히 짱,5,412,1.33,0.44
1,0,fu1kup,4,15,3.67,0.63,4920,1,0,Duck hawk,5,34,5.8,0.63,0,1,SUP GAP 2,4,221,3.2,0.72,0,1,bot both,5,53,1.88,0.72
1,0,fuqing uzi,4,523,4.4,0.35,4922,1,0,역경지수가높다,5,43,1.0,0.35,0,1,BDS 고귀한,4,498,1.89,0.41,0,1,남탓해,5,497,2.5,0.41
1,0,pdxsm3,4,15,0.0,0.23,4926,1,0,아 히 짱,5,412,11.0,0.23,0,1,아뜨거벤탱이,4,81,12.0,0.29,0,1,아프리카 러밀,5,53,3.33,0.29
1,0,생사불명,4,145,3.4,0.31,4927,1,0,flancee,5,12,0.83,0.31,0,1,Gen G samD,4,429,3.5,0.39,0,1,asdfghjkllkjhgf,5,555,7.0,0.39
0,0,Gen G samD,4,429,2.0,0.39,4928,0,0,dye7,5,111,1.0,0.39,1,1,너네랑대화안해1,4,15,0.44,0.81,1,1,Harambe,5,888,3.5,0.81
0,0,qwehzcjkgweajkaz,4,221,3.5,0.16,4931,0,0,doggo0114,5,235,1.0,0.16,1,1,난모든것에서Bear,4,115,1.33,0.44,1,1,Sup Goliath,5,526,1.0,0.44
0,0,상식적으로,4,15,10.0,0.44,4932,0,0,광동 태윤,5,235,5.5,0.44,1,1,zxcvbnmlop,4,221,1.67,0.36,1,1,Sup Goliath,5,497,7.0,0.36
1,0,난모든것에서Bear,4,115,0.71,0.27,4933,1,0,yiout,5,12,1.0,0.27,0,1,Rose bloomforyou,4,29,2.0,0.73,0,1,asdfghjkllkjhgf,5,555,5.0,0.73
1,0,이성조,4,81,1.75,0.47,4935,1,0,IlIlIlIIlllllIII,5,111,3.5,0.47,0,1,난모든것에서Bear,4,115,5.0,0.36,0,1,원챔유저세나,5,43,1.83,0.36
1,0,무사 비행wxy,4,110,2.33,0.48,4936,1,0,호잇이,5,99,1.69,0.48,0,1,상식적으로,4,51,4.14,0.63,0,1,라면이 맛있다,5,12,1.0,0.63
0,0,퇴역중사프로지망,4,69,6.5,0.4,4937,0,0,TraytoN,5,432,3.0,0.4,1,1,apex1v1solo,4,126,4.79,0.69,1,1, 부드러운 혜성,5,555,6.5,0.69
1,0,난모든것에서Bear,4,115,2.2,0.6,4938,1,0,리퀴드 코어장전,5,12,3.0,0.6,0,1,65b08fda7d1a,4,101,3.0,0.61,0,1,피들 바드,5,432,1.4,0.61
1,0,xiaocann,4,145,2.0,0.53,4943,1,0,Lotsoo,5,53,2.7,0.53,0,1,n1u123,4,29,4.0,0.91,0,1,리퀴드 코어장전,5,497,2.33,0.91
1,0,Rin Itoshi,4,18,20.0,0.44,4944,1,0,DDDRXX,5,555,20.0,0.44,0,1,NS OddEye,4,81,2.83,0.77,0,1,wuuf wuuf,5,432,2.14,0.77
0,0,XDXDMYBAD,4,222,1.0,0.93,4946,0,0,T1JaceylovEUzi신,5,526,4.75,0.93,1,1,커피마시지말자,4,29,10.0,0.69,1,1,청출어람3,5,497,0.8,0.69
1,0,city walk1,4,202,1.0,0.24,4947,1,0,wo naozi buhao,5,518,4.38,0.24,0,1,DK Sharvel,4,115,8.0,0.19,0,1,IIIIlIlIlIlIlI,5,555,1.33,0.19
1,0,qacewdqfaa,4,222,10.0,0.89,4949,1,0,날개 크리보Lv1,5,412,1.5,0.89,0,1,SmokinWithMyZaza,4,145,1.0,0.6,0,1,jqjin,5,12,1.0,0.6
1,0,zhang shun fei 3,4,895,0.75,0.24,4950,1,0,thinkkk,5,497,0.62,0.24,0,1,절실하다,4,222,1.0,0.99,0,1,호랑이가될남자,5,412,2.4,0.99
0,0,Wanna win 01,4,119,2.5,0.32,4957,0,0,DlNGKING,5,74,1.86,0.32,1,1,플레이,4,30,3.2,0.88,1,1,gky3,5,526,6.33,0.88
0,0,피그차이나,4,18,18.0,0.57,4963,0,0,델리델리델리빵,5,497,0.5,0.57,1,1,결 혼,4,145,2.5,0.67,1,1,TraytoN,5,3,3.25,0.67
0,0,Vetheo1,4,222,1.0,0.4,4964,0,0,choice2,5,526,3.5,0.4,1,1,쪼로니,4,145,2.2,0.77,1,1,일상생활계정,5,412,1.38,0.77
1,0,XDXDMYBAD,4,115,4.6,0.84,4966,1,0,JeongHoon Lee,5,432,1.0,0.84,0,1,오징오뀨,4,15,4.6,0.28,0,1,xiao q1ng shen,5,497,1.2,0.28
1,0,LiZhenHaoUZx04,4,18,13.0,0.92,4967,1,0,Y0u like that ,5,497,0.8,0.92,0,1,추 이,4,145,6.5,0.57,0,1,아프리카 러밀,5,53,6.5,0.57
0,0,Shiy2,4,429,2.3,0.45,4968,0,0,gweqoiuj,5,53,3.2,0.45,1,1,Ego Battle,4,15,1.29,0.73,1,1,JeongHoon Lee,5,902,3.95,0.73
1,0,KT Way1,4,498,0.86,0.13,4969,1,0,Miйous,5,526,0.83,0.13,0,1,ASDCTR,4,81,7.0,0.32,0,1,Dorian3,5,497,0.67,0.32
1,0,pdxsm3,4,498,1.5,0.35,4970,1,0,줘패놓기전에 눈 깔고다녀라,5,111,0.96,0.35,0,1,아이린,4,18,3.5,0.25,0,1,BRO Gyosoo,5,497,15.0,0.25
1,0,aaaddddd,4,145,3.0,0.23,4971,1,0,리퀴드 코어장전,5,526,8.0,0.23,0,1,Ego Battle,4,498,1.2,0.52,0,1,Life1,5,497,4.15,0.52
1,0,쿠크다스맛커피,4,202,4.77,0.91,4975,1,0,Seven,5,555,1.1,0.91,0,1,Damn JG,4,51,3.8,0.53,0,1,HLE Duro,5,526,1.66,0.53
1,0,Wafflebrother,4,50,4.94,0.64,4976,1,0,Radiohead,5,111,2.4,0.64,0,1,C9 Berserker,4,145,3.75,0.27,0,1,맛있게지기,5,53,1.4,0.27
1,0,정당맨,4,145,8.67,0.49,4977,1,0,역천괴예,5,526,3.83,0.49,0,1,RANK BOSS ADC,4,29,1.44,0.32,0,1,맛있게지기,5,497,3.17,0.32
1,0,승승산성,4,81,1.33,0.31,4978,1,0,Hard Rain1,5,555,0.7,0.31,0,1,addong,4,145,17.0,0.68,0,1,맛있게지기,5,526,3.17,0.68
1,0,맘순이,4,145,2.0,0.19,4979,1,0,맛있게지기,5,526,1.33,0.19,0,1,li bu cong xin,4,29,6.46,0.73,0,1,무부맨3,5,12,6.33,0.73
1,0,doggo0114,4,498,2.45,0.57,4984,1,0,리퀴드 코어장전,5,497,2.83,0.57,0,1,Bbvoy,4,145,8.67,0.88,0,1,Rikishi,5,555,1.78,0.88
0,0,cat hui,4,498,0.86,0.8,4987,0,0,Shadow Nia,5,526,0.75,0.8,1,1,Bad End,4,119,0.38,0.37,1,1,시작시작시작,5,53,8.0,0.37
0,0,haoyunpupu,4,15,0.75,0.79,4988,0,0,ninth palace,5,53,0.71,0.79,1,1,난성공,4,51,0.67,0.33,1,1,huyaqingchen,5,12,1.0,0.33
0,0,city walk1,4,523,6.0,0.6,4989,0,0,우승을 차지하다,5,412,2.85,0.6,1,1,자신을 통제해라,4,81,4.33,0.71,1,1,리퀴드 코어장전,5,432,5.67,0.71
0,0,iins,4,498,1.4,0.47,4990,0,0,긴장해라케리아,5,497,2.83,0.47,1,1,아이고오오오오오,4,145,5.0,0.47,1,1,cuicuisha,5,111,2.14,0.47
1,0,으끄으끄,4,119,3.2,0.72,4991,1,0,C9 ZVENN,5,888,5.0,0.72,0,1,DK Rahel,4,145,4.8,0.56,0,1,cuicuisha,5,526,1.33,0.56
0,0,DWG Ghost,4,145,3.5,0.93,4992,0,0,TraytoN,5,432,15.0,0.93,1,1,역경지수가높다,4,64,1.17,0.56,1,1,Lotsoo,5,235,2.4,0.56
0,0,fogao 4 boca,4,498,2.0,0.41,4993,0,0,ninth palace,5,89,1.33,0.41,1,1,DWG Ghost,4,221,3.5,0.49,1,1,daoxinsomoking,5,53,1.6,0.49
0,0,DWG Ghost,4,221,1.0,0.35,4994,0,0,xiaocann,5,497,1.0,0.35,1,1,yskmismyson,4,145,4.83,0.43,1,1,Dorian3,5,12,3.71,0.43
1,0,DWG Ghost,4,145,1.4,0.89,4995,1,0,Lotsoo,5,111,5.0,0.89,0,1,SimYm3b24,4,81,2.56,0.8,0,1,Dorian3,5,526,2.78,0.8
1,0,농심라면다내꺼야,4,202,1.78,0.71,5000,1,0,swordart7,5,89,2.2,0.71,0,1,NS Sounda,4,115,4.14,0.88,0,1,Sup Goliath,5,12,4.2,0.88
